benchmark,model,item_id,metric,jrt_gold,agc_judge_score,family
hypogen,baidu/ernie-4.5-vl-424b-a47b,hypogen_3,hypogen_proxy_novelty,2,2.0,baidu
hypogen,baidu/ernie-4.5-vl-424b-a47b,hypogen_36,hypogen_proxy_novelty,3,3.0,baidu
hypogen,baidu/ernie-4.5-vl-424b-a47b,hypogen_37,hypogen_proxy_novelty,3,2.0,baidu
hypogen,baidu/ernie-4.5-vl-424b-a47b,hypogen_48,hypogen_proxy_novelty,3,3.0,baidu
hypogen,baidu/ernie-4.5-vl-424b-a47b,hypogen_8,hypogen_proxy_novelty,3,3.0,baidu
hypogen,deepseek/deepseek-chat,hypogen_1,hypogen_proxy_novelty,3,3.0,deepseek
hypogen,deepseek/deepseek-chat,hypogen_16,hypogen_proxy_novelty,2,2.0,deepseek
hypogen,deepseek/deepseek-chat,hypogen_17,hypogen_proxy_novelty,2,2.0,deepseek
hypogen,deepseek/deepseek-chat,hypogen_30,hypogen_proxy_novelty,2,2.0,deepseek
hypogen,deepseek/deepseek-chat,hypogen_36,hypogen_proxy_novelty,4,3.0,deepseek
hypogen,deepseek/deepseek-chat,hypogen_37,hypogen_proxy_novelty,2,2.0,deepseek
hypogen,deepseek/deepseek-chat,hypogen_43,hypogen_proxy_novelty,3,3.0,deepseek
hypogen,deepseek/deepseek-chat,hypogen_8,hypogen_proxy_novelty,3,3.0,deepseek
hypogen,deepseek/deepseek-chat-v3-0324,hypogen_10,hypogen_proxy_novelty,3,4.0,deepseek
hypogen,deepseek/deepseek-chat-v3-0324,hypogen_12,hypogen_proxy_novelty,3,4.0,deepseek
hypogen,deepseek/deepseek-chat-v3-0324,hypogen_22,hypogen_proxy_novelty,4,3.0,deepseek
hypogen,deepseek/deepseek-chat-v3-0324,hypogen_28,hypogen_proxy_novelty,4,3.0,deepseek
hypogen,deepseek/deepseek-chat-v3-0324,hypogen_3,hypogen_proxy_novelty,3,2.0,deepseek
hypogen,deepseek/deepseek-chat-v3-0324,hypogen_34,hypogen_proxy_novelty,3,3.0,deepseek
hypogen,deepseek/deepseek-chat-v3-0324,hypogen_46,hypogen_proxy_novelty,3,3.0,deepseek
hypogen,deepseek/deepseek-chat-v3-0324,hypogen_6,hypogen_proxy_novelty,3,3.0,deepseek
hypogen,deepseek/deepseek-v3.1-terminus,hypogen_16,hypogen_proxy_novelty,3,3.0,deepseek
hypogen,deepseek/deepseek-v3.1-terminus,hypogen_21,hypogen_proxy_novelty,4,4.0,deepseek
hypogen,deepseek/deepseek-v3.1-terminus,hypogen_23,hypogen_proxy_novelty,4,4.0,deepseek
hypogen,deepseek/deepseek-v3.1-terminus,hypogen_25,hypogen_proxy_novelty,2,2.0,deepseek
hypogen,deepseek/deepseek-v3.1-terminus,hypogen_33,hypogen_proxy_novelty,3,4.0,deepseek
hypogen,deepseek/deepseek-v3.1-terminus,hypogen_40,hypogen_proxy_novelty,4,3.0,deepseek
hypogen,deepseek/deepseek-v3.1-terminus,hypogen_46,hypogen_proxy_novelty,3,4.0,deepseek
hypogen,deepseek/deepseek-v3.1-terminus,hypogen_6,hypogen_proxy_novelty,4,4.0,deepseek
hypogen,deepseek/deepseek-v3.1-terminus,hypogen_9,hypogen_proxy_novelty,4,4.0,deepseek
hypogen,deepseek/deepseek-v3.2,hypogen_15,hypogen_proxy_novelty,3,4.0,deepseek
hypogen,deepseek/deepseek-v3.2,hypogen_30,hypogen_proxy_novelty,4,4.0,deepseek
hypogen,deepseek/deepseek-v3.2,hypogen_38,hypogen_proxy_novelty,3,4.0,deepseek
hypogen,deepseek/deepseek-v3.2,hypogen_39,hypogen_proxy_novelty,4,3.0,deepseek
hypogen,deepseek/deepseek-v3.2,hypogen_4,hypogen_proxy_novelty,3,3.0,deepseek
hypogen,deepseek/deepseek-v3.2,hypogen_48,hypogen_proxy_novelty,4,4.0,deepseek
hypogen,deepseek/deepseek-v3.2,hypogen_8,hypogen_proxy_novelty,4,3.0,deepseek
hypogen,deepseek/deepseek-v3.2-exp,hypogen_12,hypogen_proxy_novelty,4,4.0,deepseek
hypogen,deepseek/deepseek-v3.2-exp,hypogen_19,hypogen_proxy_novelty,4,4.0,deepseek
hypogen,deepseek/deepseek-v3.2-exp,hypogen_27,hypogen_proxy_novelty,4,3.0,deepseek
hypogen,deepseek/deepseek-v3.2-exp,hypogen_28,hypogen_proxy_novelty,3,4.0,deepseek
hypogen,deepseek/deepseek-v3.2-exp,hypogen_29,hypogen_proxy_novelty,3,4.0,deepseek
hypogen,deepseek/deepseek-v3.2-exp,hypogen_36,hypogen_proxy_novelty,3,3.0,deepseek
hypogen,deepseek/deepseek-v3.2-exp,hypogen_47,hypogen_proxy_novelty,4,4.0,deepseek
hypogen,deepseek/deepseek-v3.2-exp,hypogen_48,hypogen_proxy_novelty,4,4.0,deepseek
hypogen,google/gemini-2.5-flash,hypogen_10,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemini-2.5-flash,hypogen_18,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemini-2.5-flash,hypogen_25,hypogen_proxy_novelty,4,3.0,google
hypogen,google/gemini-2.5-flash,hypogen_33,hypogen_proxy_novelty,3,4.0,google
hypogen,google/gemini-2.5-flash,hypogen_34,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemini-2.5-flash,hypogen_36,hypogen_proxy_novelty,4,3.0,google
hypogen,google/gemini-2.5-flash,hypogen_4,hypogen_proxy_novelty,4,3.0,google
hypogen,google/gemini-2.5-flash,hypogen_41,hypogen_proxy_novelty,4,4.0,google
hypogen,google/gemini-2.5-flash,hypogen_43,hypogen_proxy_novelty,2,3.0,google
hypogen,google/gemini-2.5-flash,hypogen_47,hypogen_proxy_novelty,4,3.0,google
hypogen,google/gemma-2-27b-it,hypogen_1,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemma-2-27b-it,hypogen_13,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemma-2-27b-it,hypogen_18,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemma-2-27b-it,hypogen_24,hypogen_proxy_novelty,1,2.0,google
hypogen,google/gemma-2-27b-it,hypogen_30,hypogen_proxy_novelty,2,2.0,google
hypogen,google/gemma-2-27b-it,hypogen_39,hypogen_proxy_novelty,3,2.0,google
hypogen,google/gemma-2-27b-it,hypogen_42,hypogen_proxy_novelty,2,2.0,google
hypogen,google/gemma-2-27b-it,hypogen_45,hypogen_proxy_novelty,2,2.0,google
hypogen,google/gemma-3-12b-it,hypogen_10,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemma-3-12b-it,hypogen_13,hypogen_proxy_novelty,3,2.0,google
hypogen,google/gemma-3-12b-it,hypogen_15,hypogen_proxy_novelty,3,2.0,google
hypogen,google/gemma-3-12b-it,hypogen_2,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemma-3-12b-it,hypogen_22,hypogen_proxy_novelty,2,3.0,google
hypogen,google/gemma-3-12b-it,hypogen_25,hypogen_proxy_novelty,2,3.0,google
hypogen,google/gemma-3-12b-it,hypogen_30,hypogen_proxy_novelty,2,3.0,google
hypogen,google/gemma-3-12b-it,hypogen_35,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemma-3-12b-it,hypogen_39,hypogen_proxy_novelty,4,3.0,google
hypogen,google/gemma-3-12b-it,hypogen_40,hypogen_proxy_novelty,4,3.0,google
hypogen,google/gemma-3-12b-it,hypogen_43,hypogen_proxy_novelty,2,3.0,google
hypogen,google/gemma-3-12b-it,hypogen_44,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemma-3-12b-it,hypogen_48,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemma-3-27b-it,hypogen_11,hypogen_proxy_novelty,4,3.0,google
hypogen,google/gemma-3-27b-it,hypogen_13,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemma-3-27b-it,hypogen_20,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemma-3-27b-it,hypogen_29,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemma-3-27b-it,hypogen_31,hypogen_proxy_novelty,2,3.0,google
hypogen,google/gemma-3-27b-it,hypogen_38,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemma-3-27b-it,hypogen_40,hypogen_proxy_novelty,4,3.0,google
hypogen,google/gemma-3-27b-it,hypogen_43,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemma-3-27b-it,hypogen_49,hypogen_proxy_novelty,4,4.0,google
hypogen,google/gemma-3-27b-it,hypogen_7,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemma-3-4b-it,hypogen_19,hypogen_proxy_novelty,4,3.0,google
hypogen,google/gemma-3-4b-it,hypogen_21,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemma-3-4b-it,hypogen_22,hypogen_proxy_novelty,2,2.0,google
hypogen,google/gemma-3-4b-it,hypogen_32,hypogen_proxy_novelty,2,3.0,google
hypogen,google/gemma-3-4b-it,hypogen_33,hypogen_proxy_novelty,2,3.0,google
hypogen,google/gemma-3-4b-it,hypogen_38,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemma-3-4b-it,hypogen_4,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemma-3-4b-it,hypogen_41,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemma-4-26b-a4b-it,hypogen_11,hypogen_proxy_novelty,4,4.0,google
hypogen,google/gemma-4-26b-a4b-it,hypogen_14,hypogen_proxy_novelty,3,2.0,google
hypogen,google/gemma-4-26b-a4b-it,hypogen_17,hypogen_proxy_novelty,4,3.0,google
hypogen,google/gemma-4-26b-a4b-it,hypogen_18,hypogen_proxy_novelty,2,3.0,google
hypogen,google/gemma-4-26b-a4b-it,hypogen_25,hypogen_proxy_novelty,2,2.0,google
hypogen,google/gemma-4-26b-a4b-it,hypogen_27,hypogen_proxy_novelty,4,2.0,google
hypogen,google/gemma-4-26b-a4b-it,hypogen_30,hypogen_proxy_novelty,2,2.0,google
hypogen,google/gemma-4-26b-a4b-it,hypogen_39,hypogen_proxy_novelty,4,4.0,google
hypogen,google/gemma-4-26b-a4b-it,hypogen_43,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemma-4-26b-a4b-it,hypogen_47,hypogen_proxy_novelty,2,2.0,google
hypogen,google/gemma-4-26b-a4b-it,hypogen_5,hypogen_proxy_novelty,4,4.0,google
hypogen,google/gemma-4-26b-a4b-it,hypogen_9,hypogen_proxy_novelty,4,4.0,google
hypogen,google/gemma-4-31b-it,hypogen_10,hypogen_proxy_novelty,4,4.0,google
hypogen,google/gemma-4-31b-it,hypogen_15,hypogen_proxy_novelty,4,4.0,google
hypogen,google/gemma-4-31b-it,hypogen_23,hypogen_proxy_novelty,4,4.0,google
hypogen,google/gemma-4-31b-it,hypogen_28,hypogen_proxy_novelty,2,2.0,google
hypogen,google/gemma-4-31b-it,hypogen_30,hypogen_proxy_novelty,2,2.0,google
hypogen,google/gemma-4-31b-it,hypogen_37,hypogen_proxy_novelty,4,3.0,google
hypogen,google/gemma-4-31b-it,hypogen_39,hypogen_proxy_novelty,3,4.0,google
hypogen,google/gemma-4-31b-it,hypogen_43,hypogen_proxy_novelty,4,4.0,google
hypogen,google/gemma-4-31b-it,hypogen_45,hypogen_proxy_novelty,3,2.0,google
hypogen,google/gemma-4-31b-it,hypogen_8,hypogen_proxy_novelty,3,3.0,google
hypogen,google/gemma-4-31b-it,hypogen_9,hypogen_proxy_novelty,3,4.0,google
hypogen,meta-llama/llama-3-8b-instruct,hypogen_13,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3-8b-instruct,hypogen_14,hypogen_proxy_novelty,1,2.0,meta-llama
hypogen,meta-llama/llama-3-8b-instruct,hypogen_17,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3-8b-instruct,hypogen_18,hypogen_proxy_novelty,1,2.0,meta-llama
hypogen,meta-llama/llama-3-8b-instruct,hypogen_19,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3-8b-instruct,hypogen_25,hypogen_proxy_novelty,1,2.0,meta-llama
hypogen,meta-llama/llama-3-8b-instruct,hypogen_27,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3-8b-instruct,hypogen_35,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3-8b-instruct,hypogen_41,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3-8b-instruct,hypogen_5,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3.1-70b-instruct,hypogen_16,hypogen_proxy_novelty,3,2.0,meta-llama
hypogen,meta-llama/llama-3.1-70b-instruct,hypogen_22,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-3.1-70b-instruct,hypogen_25,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3.1-70b-instruct,hypogen_30,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3.1-70b-instruct,hypogen_35,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-3.1-70b-instruct,hypogen_47,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3.1-70b-instruct,hypogen_49,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-3.1-70b-instruct,hypogen_5,hypogen_proxy_novelty,2,3.0,meta-llama
hypogen,meta-llama/llama-3.1-8b-instruct,hypogen_1,hypogen_proxy_novelty,2,3.0,meta-llama
hypogen,meta-llama/llama-3.1-8b-instruct,hypogen_10,hypogen_proxy_novelty,2,3.0,meta-llama
hypogen,meta-llama/llama-3.1-8b-instruct,hypogen_11,hypogen_proxy_novelty,2,3.0,meta-llama
hypogen,meta-llama/llama-3.1-8b-instruct,hypogen_19,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3.1-8b-instruct,hypogen_20,hypogen_proxy_novelty,2,3.0,meta-llama
hypogen,meta-llama/llama-3.1-8b-instruct,hypogen_26,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3.1-8b-instruct,hypogen_28,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3.1-8b-instruct,hypogen_29,hypogen_proxy_novelty,1,2.0,meta-llama
hypogen,meta-llama/llama-3.1-8b-instruct,hypogen_3,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3.1-8b-instruct,hypogen_37,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3.1-8b-instruct,hypogen_41,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-3.2-3b-instruct,hypogen_0,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3.2-3b-instruct,hypogen_18,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3.2-3b-instruct,hypogen_24,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3.2-3b-instruct,hypogen_33,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3.2-3b-instruct,hypogen_5,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-3.2-3b-instruct,hypogen_8,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3.2-3b-instruct,hypogen_9,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3.3-70b-instruct,hypogen_11,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-3.3-70b-instruct,hypogen_13,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-3.3-70b-instruct,hypogen_21,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-3.3-70b-instruct,hypogen_23,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3.3-70b-instruct,hypogen_26,hypogen_proxy_novelty,3,2.0,meta-llama
hypogen,meta-llama/llama-3.3-70b-instruct,hypogen_29,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3.3-70b-instruct,hypogen_31,hypogen_proxy_novelty,2,3.0,meta-llama
hypogen,meta-llama/llama-3.3-70b-instruct,hypogen_35,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-3.3-70b-instruct,hypogen_39,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-3.3-70b-instruct,hypogen_43,hypogen_proxy_novelty,3,2.0,meta-llama
hypogen,meta-llama/llama-3.3-70b-instruct,hypogen_44,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-3.3-70b-instruct,hypogen_6,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-3.3-70b-instruct,hypogen_8,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-4-maverick,hypogen_10,hypogen_proxy_novelty,2,3.0,meta-llama
hypogen,meta-llama/llama-4-maverick,hypogen_11,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-4-maverick,hypogen_15,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-4-maverick,hypogen_22,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-4-maverick,hypogen_24,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-4-maverick,hypogen_29,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-4-maverick,hypogen_32,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-4-maverick,hypogen_33,hypogen_proxy_novelty,1,2.0,meta-llama
hypogen,meta-llama/llama-4-maverick,hypogen_38,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-4-maverick,hypogen_42,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-4-maverick,hypogen_44,hypogen_proxy_novelty,1,2.0,meta-llama
hypogen,meta-llama/llama-4-maverick,hypogen_46,hypogen_proxy_novelty,2,3.0,meta-llama
hypogen,meta-llama/llama-4-maverick,hypogen_47,hypogen_proxy_novelty,1,2.0,meta-llama
hypogen,meta-llama/llama-4-maverick,hypogen_7,hypogen_proxy_novelty,2,3.0,meta-llama
hypogen,meta-llama/llama-4-maverick,hypogen_8,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-4-scout,hypogen_11,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-4-scout,hypogen_13,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-4-scout,hypogen_2,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-4-scout,hypogen_23,hypogen_proxy_novelty,3,2.0,meta-llama
hypogen,meta-llama/llama-4-scout,hypogen_25,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-4-scout,hypogen_34,hypogen_proxy_novelty,2,3.0,meta-llama
hypogen,meta-llama/llama-4-scout,hypogen_35,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-4-scout,hypogen_38,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-4-scout,hypogen_4,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-4-scout,hypogen_42,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-4-scout,hypogen_43,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,meta-llama/llama-4-scout,hypogen_48,hypogen_proxy_novelty,4,3.0,meta-llama
hypogen,meta-llama/llama-4-scout,hypogen_49,hypogen_proxy_novelty,3,3.0,meta-llama
hypogen,meta-llama/llama-4-scout,hypogen_5,hypogen_proxy_novelty,2,2.0,meta-llama
hypogen,minimax/minimax-01,hypogen_16,hypogen_proxy_novelty,2,2.0,minimax
hypogen,minimax/minimax-01,hypogen_18,hypogen_proxy_novelty,2,2.0,minimax
hypogen,minimax/minimax-01,hypogen_19,hypogen_proxy_novelty,2,3.0,minimax
hypogen,minimax/minimax-01,hypogen_26,hypogen_proxy_novelty,2,2.0,minimax
hypogen,minimax/minimax-01,hypogen_3,hypogen_proxy_novelty,2,2.0,minimax
hypogen,minimax/minimax-01,hypogen_34,hypogen_proxy_novelty,2,2.0,minimax
hypogen,minimax/minimax-01,hypogen_37,hypogen_proxy_novelty,2,3.0,minimax
hypogen,minimax/minimax-01,hypogen_40,hypogen_proxy_novelty,2,2.0,minimax
hypogen,minimax/minimax-01,hypogen_42,hypogen_proxy_novelty,1,2.0,minimax
hypogen,minimax/minimax-01,hypogen_43,hypogen_proxy_novelty,2,2.0,minimax
hypogen,minimax/minimax-01,hypogen_45,hypogen_proxy_novelty,2,2.0,minimax
hypogen,minimax/minimax-01,hypogen_47,hypogen_proxy_novelty,2,2.0,minimax
hypogen,minimax/minimax-01,hypogen_8,hypogen_proxy_novelty,2,2.0,minimax
hypogen,minimax/minimax-01,hypogen_9,hypogen_proxy_novelty,2,2.0,minimax
hypogen,minimax/minimax-m2-her,hypogen_1,hypogen_proxy_novelty,4,4.0,minimax
hypogen,minimax/minimax-m2-her,hypogen_13,hypogen_proxy_novelty,1,2.0,minimax
hypogen,minimax/minimax-m2-her,hypogen_17,hypogen_proxy_novelty,1,2.0,minimax
hypogen,minimax/minimax-m2-her,hypogen_24,hypogen_proxy_novelty,1,2.0,minimax
hypogen,minimax/minimax-m2-her,hypogen_3,hypogen_proxy_novelty,2,2.0,minimax
hypogen,minimax/minimax-m2-her,hypogen_33,hypogen_proxy_novelty,1,1.0,minimax
hypogen,minimax/minimax-m2-her,hypogen_39,hypogen_proxy_novelty,2,3.0,minimax
hypogen,minimax/minimax-m2-her,hypogen_4,hypogen_proxy_novelty,3,3.0,minimax
hypogen,minimax/minimax-m2-her,hypogen_40,hypogen_proxy_novelty,2,3.0,minimax
hypogen,minimax/minimax-m2-her,hypogen_43,hypogen_proxy_novelty,2,2.0,minimax
hypogen,minimax/minimax-m2-her,hypogen_45,hypogen_proxy_novelty,2,2.0,minimax
hypogen,mistralai/ministral-8b-2512,hypogen_10,hypogen_proxy_novelty,4,3.0,mistralai
hypogen,mistralai/ministral-8b-2512,hypogen_14,hypogen_proxy_novelty,3,3.0,mistralai
hypogen,mistralai/ministral-8b-2512,hypogen_16,hypogen_proxy_novelty,3,3.0,mistralai
hypogen,mistralai/ministral-8b-2512,hypogen_19,hypogen_proxy_novelty,3,2.0,mistralai
hypogen,mistralai/ministral-8b-2512,hypogen_20,hypogen_proxy_novelty,4,3.0,mistralai
hypogen,mistralai/ministral-8b-2512,hypogen_23,hypogen_proxy_novelty,2,3.0,mistralai
hypogen,mistralai/ministral-8b-2512,hypogen_24,hypogen_proxy_novelty,3,2.0,mistralai
hypogen,mistralai/ministral-8b-2512,hypogen_30,hypogen_proxy_novelty,3,4.0,mistralai
hypogen,mistralai/ministral-8b-2512,hypogen_32,hypogen_proxy_novelty,3,3.0,mistralai
hypogen,mistralai/ministral-8b-2512,hypogen_35,hypogen_proxy_novelty,3,3.0,mistralai
hypogen,mistralai/ministral-8b-2512,hypogen_36,hypogen_proxy_novelty,4,3.0,mistralai
hypogen,mistralai/ministral-8b-2512,hypogen_4,hypogen_proxy_novelty,4,4.0,mistralai
hypogen,mistralai/ministral-8b-2512,hypogen_40,hypogen_proxy_novelty,4,3.0,mistralai
hypogen,mistralai/ministral-8b-2512,hypogen_6,hypogen_proxy_novelty,3,3.0,mistralai
hypogen,mistralai/mistral-large-2512,hypogen_13,hypogen_proxy_novelty,3,4.0,mistralai
hypogen,mistralai/mistral-large-2512,hypogen_14,hypogen_proxy_novelty,3,4.0,mistralai
hypogen,mistralai/mistral-large-2512,hypogen_18,hypogen_proxy_novelty,3,3.0,mistralai
hypogen,mistralai/mistral-large-2512,hypogen_19,hypogen_proxy_novelty,3,3.0,mistralai
hypogen,mistralai/mistral-large-2512,hypogen_2,hypogen_proxy_novelty,4,3.0,mistralai
hypogen,mistralai/mistral-large-2512,hypogen_31,hypogen_proxy_novelty,3,3.0,mistralai
hypogen,mistralai/mistral-large-2512,hypogen_34,hypogen_proxy_novelty,3,3.0,mistralai
hypogen,mistralai/mistral-large-2512,hypogen_36,hypogen_proxy_novelty,3,3.0,mistralai
hypogen,mistralai/mistral-large-2512,hypogen_37,hypogen_proxy_novelty,4,3.0,mistralai
hypogen,mistralai/mistral-large-2512,hypogen_39,hypogen_proxy_novelty,3,3.0,mistralai
hypogen,mistralai/mistral-large-2512,hypogen_47,hypogen_proxy_novelty,3,3.0,mistralai
hypogen,mistralai/mistral-medium-3.1,hypogen_1,hypogen_proxy_novelty,4,4.0,mistralai
hypogen,mistralai/mistral-medium-3.1,hypogen_14,hypogen_proxy_novelty,4,4.0,mistralai
hypogen,mistralai/mistral-medium-3.1,hypogen_19,hypogen_proxy_novelty,4,4.0,mistralai
hypogen,mistralai/mistral-medium-3.1,hypogen_22,hypogen_proxy_novelty,3,3.0,mistralai
hypogen,mistralai/mistral-medium-3.1,hypogen_29,hypogen_proxy_novelty,3,3.0,mistralai
hypogen,mistralai/mistral-medium-3.1,hypogen_31,hypogen_proxy_novelty,3,3.0,mistralai
hypogen,mistralai/mistral-medium-3.1,hypogen_34,hypogen_proxy_novelty,3,4.0,mistralai
hypogen,mistralai/mistral-medium-3.1,hypogen_4,hypogen_proxy_novelty,4,3.0,mistralai
hypogen,mistralai/mistral-medium-3.1,hypogen_41,hypogen_proxy_novelty,3,4.0,mistralai
hypogen,mistralai/mistral-medium-3.1,hypogen_46,hypogen_proxy_novelty,3,3.0,mistralai
hypogen,mistralai/mistral-medium-3.1,hypogen_5,hypogen_proxy_novelty,3,4.0,mistralai
hypogen,mistralai/mistral-medium-3.1,hypogen_8,hypogen_proxy_novelty,4,4.0,mistralai
hypogen,mistralai/mistral-small-3.1-24b-instruct,hypogen_1,hypogen_proxy_novelty,2,2.0,mistralai
hypogen,mistralai/mistral-small-3.1-24b-instruct,hypogen_11,hypogen_proxy_novelty,2,2.0,mistralai
hypogen,mistralai/mistral-small-3.1-24b-instruct,hypogen_13,hypogen_proxy_novelty,2,2.0,mistralai
hypogen,mistralai/mistral-small-3.1-24b-instruct,hypogen_16,hypogen_proxy_novelty,2,2.0,mistralai
hypogen,mistralai/mistral-small-3.1-24b-instruct,hypogen_17,hypogen_proxy_novelty,2,2.0,mistralai
hypogen,mistralai/mistral-small-3.1-24b-instruct,hypogen_18,hypogen_proxy_novelty,2,2.0,mistralai
hypogen,mistralai/mistral-small-3.1-24b-instruct,hypogen_22,hypogen_proxy_novelty,2,2.0,mistralai
hypogen,mistralai/mistral-small-3.1-24b-instruct,hypogen_33,hypogen_proxy_novelty,2,2.0,mistralai
hypogen,mistralai/mistral-small-3.1-24b-instruct,hypogen_35,hypogen_proxy_novelty,2,2.0,mistralai
hypogen,mistralai/mistral-small-3.1-24b-instruct,hypogen_41,hypogen_proxy_novelty,2,2.0,mistralai
hypogen,mistralai/mistral-small-3.1-24b-instruct,hypogen_44,hypogen_proxy_novelty,2,2.0,mistralai
hypogen,mistralai/mistral-small-3.1-24b-instruct,hypogen_8,hypogen_proxy_novelty,2,2.0,mistralai
hypogen,mistralai/mixtral-8x22b-instruct,hypogen_1,hypogen_proxy_novelty,4,3.0,mistralai
hypogen,mistralai/mixtral-8x22b-instruct,hypogen_13,hypogen_proxy_novelty,3,4.0,mistralai
hypogen,mistralai/mixtral-8x22b-instruct,hypogen_17,hypogen_proxy_novelty,4,4.0,mistralai
